previous_sub_count,last_updated,average_per_second,average_per_minute,average_per_day
"3140000","2024-05-27T16:07:01.822Z","69.44444444444444","4166.666666666667","6000000"
"3150000","2024-05-27T16:09:31.985Z","66.66666666666667","4000.0000000000005","5760000"
"3160000","2024-05-27T16:12:00.848Z","67.56756756756756","4054.0540540540537","5837837.837837838"
"3170000","2024-05-27T16:14:27.197Z","68.4931506849315","4109.58904109589","5917808.219178082"
"3180000","2024-05-27T16:17:00.568Z","65.359477124183","3921.56862745098","5647058.823529411"
"3190000","2024-05-27T16:19:30.683Z","66.66666666666667","4000.0000000000005","5760000"
"3200000","2024-05-27T16:22:06.469Z","64.51612903225806","3870.967741935484","5574193.548387097"
"3210000","2024-05-27T16:24:41.178Z","64.93506493506493","3896.1038961038957","5610389.61038961"
"3220000","2024-05-27T16:27:18.070Z","64.1025641025641","3846.153846153846","5538461.538461538"
"3230000","2024-05-27T16:29:57.780Z","62.893081761006286","3773.584905660377","5433962.264150943"
"3240000","2024-05-27T16:32:36.291Z","63.29113924050633","3797.46835443038","5468354.430379747"
"3250000","2024-05-27T16:35:17.230Z","62.5","3750","5400000"
"3260000","2024-05-27T16:38:02.086Z","60.97560975609756","3658.5365853658536","5268292.682926829"
"3270000","2024-05-27T16:40:41.612Z","62.893081761006286","3773.584905660377","5433962.264150943"
"3280000","2024-05-27T16:43:17.524Z","64.51612903225806","3870.967741935484","5574193.548387097"
"3290000","2024-05-27T16:45:55.832Z","63.29113924050633","3797.46835443038","5468354.430379747"
"3300000","2024-05-27T16:48:35.698Z","62.893081761006286","3773.584905660377","5433962.264150943"
"3310000","2024-05-27T16:51:21.149Z","60.60606060606061","3636.3636363636365","5236363.636363637"
"3320000","2024-05-27T16:54:05.313Z","60.97560975609756","3658.5365853658536","5268292.682926829"
"3330000","2024-05-27T16:56:50.009Z","60.97560975609756","3658.5365853658536","5268292.682926829"
"3340000","2024-05-27T16:59:42.470Z","58.13953488372093","3488.3720930232557","5023255.813953488"
"3350000","2024-05-27T17:02:34.924Z","58.13953488372093","3488.3720930232557","5023255.813953488"
"3360000","2024-05-27T17:05:25.659Z","58.8235294117647","3529.411764705882","5082352.94117647"
"3370000","2024-05-27T17:08:10.905Z","60.60606060606061","3636.3636363636365","5236363.636363637"
"4080000","2024-05-28T03:00:35.211Z","19.97524195363493","1198.514517218096","1725860.904794058"
"4090000","2024-05-28T03:08:03.014Z","22.371364653243848","1342.2818791946308","1932885.9060402685"
"4100000","2024-05-28T03:47:34.907Z","12.610340479192939","756.6204287515764","1089533.4174022698"
"4110000","2024-05-28T03:59:42.829Z","13.75515818431912","825.3094910591471","1188445.667125172"
"4120000","2024-05-28T04:11:18.004Z","14.388489208633093","863.3093525179855","1243165.4676258992"
"4130000","2024-05-28T04:22:16.880Z","15.19756838905775","911.854103343465","1313069.9088145895"
"4140000","2024-05-28T04:32:40.404Z","16.051364365971107","963.0818619582665","1386837.8812199037"
"4150000","2024-05-28T04:42:43.198Z","16.611295681063122","996.6777408637873","1435215.9468438537"
"4160000","2024-05-28T04:52:04.135Z","17.857142857142858","1071.4285714285716","1542857.142857143"
"4170000","2024-05-28T05:01:00.988Z","18.65671641791045","1119.402985074627","1611940.2985074627"
"4180000","2024-05-28T05:09:29.714Z","19.68503937007874","1181.1023622047244","1700787.4015748033"
"4190000","2024-05-28T05:18:09.303Z","19.26782273603083","1156.0693641618498","1664739.8843930636"
"4200000","2024-05-28T05:26:06.107Z","21.008403361344538","1260.5042016806722","1815126.050420168"
"4210000","2024-05-28T05:33:58.541Z","21.1864406779661","1271.186440677966","1830508.4745762711"
"4220000","2024-05-28T05:41:48.329Z","21.321961620469082","1279.3176972281449","1842217.4840085288"
"4230000","2024-05-28T05:49:26.908Z","21.83406113537118","1310.0436681222707","1886462.8820960699"
"4240000","2024-05-28T05:57:04.011Z","21.88183807439825","1312.9102844638949","1890590.8096280089"
"4250000","2024-05-28T06:04:44.428Z","21.73913043478261","1304.3478260869565","1878260.8695652175"
"4260000","2024-05-28T06:12:13.002Z","22.321428571428573","1339.2857142857144","1928571.4285714286"
"4270000","2024-05-28T06:19:48.108Z","21.978021978021978","1318.6813186813188","1898901.0989010988"
"4280000","2024-05-28T06:27:11.906Z","22.573363431151243","1354.4018058690747","1950338.6004514673"
"4290000","2024-05-28T06:34:43.390Z","22.172949002217294","1330.3769401330376","1915742.7937915742"
"4300000","2024-05-28T06:42:18.328Z","22.026431718061673","1321.5859030837005","1903083.7004405286"
"4310000","2024-05-28T06:49:42.829Z","22.52252252252252","1351.3513513513512","1945945.9459459458"
"4320000","2024-05-28T06:56:52.691Z","23.31002331002331","1398.6013986013986","2013986.013986014"
"4330000","2024-05-28T07:04:17.405Z","22.52252252252252","1351.3513513513512","1945945.9459459458"
"4340000","2024-05-28T07:12:05.400Z","21.41327623126338","1284.796573875803","1850107.0663811562"
